Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Hal Faverty,/F/FaveHa20.htm,LB-DE-C,0,1,1952,False
Bill Feaster,/F/FeasBi20.htm,T-C,0,2,1930,False
Grant Feasel,/F/FeasGr20.htm,C,0,10,1992,False
Gerry Feehery,/F/FeehGe20.htm,C-G,0,6,1988,False
Al Feeney,/F/FeenAl20.htm,C,0,2,1921,False
Bernie Feibish,/F/FeibBe20.htm,C,0,1,1941,False
Carl Fennema,/F/FennCa20.htm,C-LB,0,2,1949,False
James Ferguson,/F/FergJa20.htm,C-LB,0,2,1969,False
James Ferentz,/F/FereJa00.htm,C,0,6,2019,True
Brad Fichtel,/F/FichBr20.htm,C,0,1,1994,False
Joe Fields,/F/FielJo00.htm,C-G,0,14,1988,False
B.J. Finney,/F/FinnB.01.htm,C,0,4,2019,True
Mark Fischer,/F/FiscMa20.htm,C,0,3,2000,False
Ed Fisher,/F/FishEd20.htm,G-C-DE,0,9,1982,False
Freeman Fitzgerald,/F/FitzFr21.htm,C-G,0,2,1921,False
Jim Fitzgerald,/F/FitzJi20.htm,C,0,2,1931,False
John Fitzgerald,/F/FitzJo21.htm,C-G,0,10,1980,False
Jack Flagerman,/F/FlagJa20.htm,C-LB,0,1,1948,False
Dick Flanagan,/F/FlanDi20.htm,LB-G-C,0,8,1955,False
Ed Flanagan,/F/FlanEd00.htm,C,0,12,1976,False
Mike Flanagan,/F/FlanMi00.htm,C-T,0,10,2007,False
John Flannery,/F/FlanJo20.htm,G-C,0,8,1998,False
Bill Fleckenstein,/F/FlecBi20.htm,G-E-T-C,0,7,1931,False
Jim Flower,/F/FlowJi20.htm,T-E-C-G,0,6,1925,False
Bob Flowers,/F/FlowBo20.htm,C-LB,0,8,1949,False
Keith Flowers,/F/FlowKe20.htm,C-LB,0,1,1952,False
Owen Floyd,/F/FloyOw20.htm,C,0,2,1921,False
Mike Flynn,/F/FlynMi20.htm,C-G,0,10,2007,False
Dave Foley,/F/FoleDa00.htm,T-C,0,9,1977,False
Brian Folkerts,/F/FolkBr00.htm,C,0,3,2015,False
Vern Foltz,/F/FoltVe20.htm,C-LB,0,2,1945,False
Jerry Fontenot,/F/FontJe20.htm,C-G,0,16,2004,False
Chris Foote,/F/FootCh20.htm,C-G,0,11,1990,False
Ben Forsyth,/F/ForsBe20.htm,C,0,1,1920,False
Roman Fortin,/F/FortRo20.htm,C-T-G,0,10,2000,False
Amos Fowler,/F/FowlAm20.htm,C-G,0,7,1984,False
Melvin Fowler,/F/FowlMe20.htm,C-G,0,7,2008,False
Wayne Fowler,/F/FowlWa20.htm,C,0,1,1970,False
Hank Fraley,/F/FralHa20.htm,C-G,0,10,2010,False
Dennis Franks,/F/FranDe20.htm,C,0,4,1979,False
John Frantz,/F/FranJo23.htm,C,0,1,1968,False
Wayne Frazier,/F/FrazWa20.htm,C-LB,0,6,1967,False
Travis Frederick,/F/FredTr00.htm,C,0,7,2019,True
Dalton Freeman,/F/FreeDa00.htm,C,0,1,2014,False
Mike Freeman,/F/FreeMi21.htm,C-G,0,5,1988,False
Ben Fricke,/F/FricBe20.htm,C-G,0,3,2001,False
Ray Frick,/F/FricRa20.htm,C,0,1,1941,False
Ted Fritsch,/F/FritTe21.htm,C,0,8,1979,False
